cik,ticker,title
1026650,ERT,ERESEARCHTECHNOLOGY INC /DE/
1026595,NVEI,Rim Semiconductor CO
1026266,TTIL,TTI TEAM TELECOM INTERNATIONAL LTD
1026214,FRE,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREPV,FEDERAL HOME LOAN MORTGAGE CORP
1026214,FREPY,FEDERAL HOME LOAN MORTGAGE CORP
1026025,BZEPY,CYRELA BRAZIL REALTY S A /FI
1026025,BZEXY,CYRELA BRAZIL REALTY S A /FI
1025995,ISWI,INTERACTIVE SYSTEMS WORLDWIDE INC /DE
1025995,ISWIE,INTERACTIVE SYSTEMS WORLDWIDE INC /DE
1025953,NOVS,"NOVATION COMPANIES, INC."
1025953,NOVSP,"NOVATION COMPANIES, INC."
1025877,DCBF,DCB FINANCIAL CORP
1025862,VNT,NATIONAL TELEPHONE CO OF VENEZUELA
1025822,CDWR,CD WAREHOUSE INC
1025743,FAVS,FIRST AVIATION SERVICES INC
1025573,NTOL,NATROL INC
1025536,TAYCP,TAYLOR CAPITAL GROUP INC
1025536,TAYCO,TAYLOR CAPITAL GROUP INC
1025536,TAYC,TAYLOR CAPITAL GROUP INC
1025134,ITRA,INTRAWARE INC
1024920,FLSTD,Fuelstream INC
1024897,EVGZF,EVERGREEN MARINE CORP /FI
1024732,IGTEE,IGATE CORP
1024732,IGTE,IGATE CORP
1024657,WSTC,WEST CORP
1024628,ZAPZ,ZAP
1024623,ILNX,INTRALINKS INC
1024520,WHRT,WORLD HEART CORP
1024520,WHRTD,WORLD HEART CORP
1024519,CNH,CNH GLOBAL N V
1024464,PDSE,PARADISE MUSIC & ENTERTAINMENT INC
1024446,NETCD,NET SERVICOS DE COMUNICACAO S A
1024446,NETC,NET SERVICOS DE COMUNICACAO S A
1024441,FCPO,FACTORY CARD & PARTY OUTLET CORP
1024342,VFPI,VITA FOOD PRODUCTS INC
1024126,PTXT,"PERNIX THERAPEUTICS HOLDINGS, INC."
1024126,PTXTQ,"PERNIX THERAPEUTICS HOLDINGS, INC."
1024109,CKGRQ,Crusader Energy Group Inc.
1024095,MPWEE,"Carnegie Development, Inc"
1024095,MPWE,"Carnegie Development, Inc"
1024075,PEFF,POWER EFFICIENCY CORP
1024048,HOML,"Panacea Global, Inc."
1024022,MSIID,MEDIA SCIENCES INTERNATIONAL INC
1024022,MSII,MEDIA SCIENCES INTERNATIONAL INC
1023994,CDSI,"SG BLOCKS, INC."
1023947,ASRPF,ASPEN GROUP RESOURCES CORP
1023745,VCNE,VOICENET INC
1023734,BPZ,"BPZ RESOURCES, INC."
1023529,PYNGF,PYNG MEDICAL CORP
1023519,MCSIQ,MCSI INC
1023516,EFJI,"EF Johnson Technologies, Inc."
1023367,AQRO,AQUAPRO CORP
1023362,PWAV,POWERWAVE TECHNOLOGIES INC
1023291,TXU,Energy Future Holdings Corp /TX/
1023139,EAGB,EAGLE BROADBAND INC
1023139,EAGBE,EAGLE BROADBAND INC
1023131,CVD,COVANCE INC
1023130,CTVWE,CITYVIEW CORP LTD /NEW/
1023130,CTVWF,CITYVIEW CORP LTD /NEW/
1023031,DRCT,DIRECT GENERAL CORP
1023025,TZA ,TV AZTECA SA DE CV
1022974,DCGN,DGI RESOLUTION INC
1022974,DCGNQ,DGI RESOLUTION INC
1022964,CTQN,CASH TECHNOLOGIES INC
1022962,USDA,US DATA AUTHORITY INC
1022911,PVIS,PANAVISION INC
1022844,BDLN,BRILLIANT DIGITAL ENTERTAINMENT INC
1022759,CDBK,CARDINAL BANKSHARES CORP
1022705,TESO,TESCO CORP
1022701,NEOMD,NEOMEDIA TECHNOLOGIES INC
1022608,NCOG,NCO GROUP INC
1022575,IRE,GOVERNOR & CO OF THE BANK OF IRELAND
1022570,CADMD,CARDIMA INC
1022570,CADM,CARDIMA INC
1022536,ODDJ,ODD JOB STORES INC
1022518,CWBYE,CARTHEW BAY TECHNOLOGIES INC
1022518,CWBYF,CARTHEW BAY TECHNOLOGIES INC
1022509,TMWD,TUMBLEWEED COMMUNICATIONS CORP
1022469,DEL,DELTIC TIMBER CORP
1022409,BAMK,BRANDAID MARKETING CORP
1022381,CXOT,COMMODORE SEPARATION TECHNOLOGIES INC
1022368,SHF,"SCHIFF NUTRITION INTERNATIONAL, INC."
1022368,WNI,"SCHIFF NUTRITION INTERNATIONAL, INC."
1022345,ME,MARINER ENERGY INC
1022329,IMFN,IMPSAT FIBER NETWORKS INC
1022225,OPLKD,OPLINK COMMUNICATIONS INC
1022225,OPLK,OPLINK COMMUNICATIONS INC
1022097,TRBDE,"TURBODYNE TECHNOLOGIES, INC"
1022080,MWY,MIDWAY GAMES INC
1021860,NOV-W,NATIONAL OILWELL VARCO INC
1021853,COIB,COMPUTERIZED THERMAL IMAGING INC
1021853,COIBE,COMPUTERIZED THERMAL IMAGING INC
1021848,DFCLQ,DELTA FINANCIAL CORP
1021620,ORCT,ORCKIT COMMUNICATIONS LTD
1021444,GVSS,GVI SECURITY SOLUTIONS INC
1021435,GOJO,hopTo Inc.
1021422,ELC,"EASTERN LIGHT CAPITAL, INC."
1021282,VTCH,"Quantum Medical Transport, Inc."
1021226,GBMR,"GLOBAL MATRECHS, INC."
1021126,CTGLF,CHINA TECHNOLOGY GLOBAL CORP
1021126,CTGLE,CHINA TECHNOLOGY GLOBAL CORP
1021119,DAWXY,DAIWA ASSOCIATE HOLDINGS LTD /FI
1021113,GTRC,"GUITAR CENTER, INC."
1021012,ITHDF,ITALIAN THAI DEVELOPMENT PUBLIC CO LTD /FI
1021010,EPEX,EDGE PETROLEUM CORP
1021010,EPEXQ,EDGE PETROLEUM CORP
1020996,VTRU,VERTRUE INC
1020825,MGHC,MINCO GOLD CORP
1020676,AGWTQ,ATMOSPHERIC GLOW TECHNOLOGIES INC
1020676,AGWT,ATMOSPHERIC GLOW TECHNOLOGIES INC
1020579,OMTL,OMTOOL LTD
1020477,BEVI,"Rotate Black, Inc."
1020475,PBME,"GRANDPARENTS.COM, INC."
1020416,MWW,"MONSTER WORLDWIDE, INC."
1020391,ALLN,ALLIN CORP
1020323,CGTVF,CARSO GLOBAL TELECOM /FI
1020186,CBEV,CAPITAL BEVERAGE CORP
1020186,CBEVE,CAPITAL BEVERAGE CORP
1020173,NYRR,NEW YORK REGIONAL RAIL CORP
1020017,INXI,INX Inc
1020011,MDVAF,VIRGINIA MINES INC.
1019883,APAB,APPALACHIAN BANCSHARES INC
1019852,SVXAE,"Sovereign Exploration Associates International, Inc."
1019825,MASGQ,MOONEY AEROSPACE GROUP LTD
1019787,PFT,PURADYN FILTER TECHNOLOGIES INC
1019756,MWP,MARKWEST HYDROCARBON INC
1019650,CFCB,CENTRUE FINANCIAL CORP
1019439,WALK,"WALKING CO HOLDINGS, INC."
1019439,WALKQ,"WALKING CO HOLDINGS, INC."
1019376,GRLL,ROADHOUSE GRILL INC
1019361,RSTI,ROFIN SINAR TECHNOLOGIES INC
1019356,THEO,TRANSLATION GROUP LTD
1019272,ERS,EMPIRE RESOURCES INC /NEW/
1019260,ETRUF,ETRUSCAN RESOURCES INC.
1019216,IFDG,"NEWPORT DIGITAL TECHNOLOGIES, INC."
1019216,IFDGE,"NEWPORT DIGITAL TECHNOLOGIES, INC."
1018952,KOSP,KOS PHARMACEUTICALS INC
1018946,STNR,STEINER LEISURE Ltd
1018871,HTRN,"HEALTHTRONICS, INC."
1018710,INGNQ,INTROGEN THERAPEUTICS INC
1018675,TORQ,TORQUE ENGINEERING CORP
1018591,SORSF,Cancana Reources Corp.
1018522,CXR,COX RADIO INC
1018402,UTGC,UTG COMMUNICATIONS INTERNATIONAL INC
1018354,BBALE,NEW YORK HEALTH CARE INC
1018349,RTC,RIVIERA TOOL CO
1018336,IACHD,INFORMATION ARCHITECTS CORP
1018336,IACH,INFORMATION ARCHITECTS CORP
1018336,IACHE,INFORMATION ARCHITECTS CORP
1018332,ID,"L-1 IDENTITY SOLUTIONS, INC."
1018332,VISGD,"L-1 IDENTITY SOLUTIONS, INC."
1018332,VISG,"L-1 IDENTITY SOLUTIONS, INC."
1055454,SCHS,SCHOOL SPECIALTY INC
1018164,WLFCP,WILLIS LEASE FINANCE CORP
1018117,SKYEY,SKYEPHARMA PLC
1018074,CACS,CARRIER ACCESS CORP
1018005,CWTR,COLDWATER CREEK INC
1018003,IM,INGRAM MICRO INC
1017968,EDGW,EDGEWATER TECHNOLOGY INC/DE/
1017917,CCCG,CCC INFORMATION SERVICES GROUP INC
1017907,FACO,FIRST ACCEPTANCE CORP /DE/
1017813,CGUE,CAREGUIDE INC
1017793,SNBC,SUN BANCORP INC /NJ/
1017793,SNBCE,SUN BANCORP INC /NJ/
1017712,HOTT,HOT TOPIC INC /CA/
1017699,IVNE,"China Kangtai Cactus Bio-tech, Inc."
1017616,ELSF,"TONNER-ONE WORLD HOLDINGS, INC."
1017535,SPNT,SHOPNET COM INC
1017526,ACEC,ACE COMM CORP
1017491,SEEL,"SEELOS THERAPEUTICS, INC."
1017483,DXRY,NORTHWATER RESOURCES INC
1017440,AUSA,"Access Plans USA, Inc."
1017259,NMTI,NMT MEDICAL INC
1017156,STKP,STEAKHOUSE PARTNERS INC
1017156,STKPE,STEAKHOUSE PARTNERS INC
1017137,PPID,"Prescient Applied Intelligence, Inc."
1017110,GTHAE,GENETHERA INC
1017110,GTHA,GENETHERA INC
1017008,UVN,UNIVISION COMMUNICATIONS INC
1016965,PRLI,PROLONG INTERNATIONAL CORP
1016965,PRLIQ,PROLONG INTERNATIONAL CORP
1016933,RGF,R&G FINANCIAL CORP
1016891,TACPF,TOTAL ACCESS COMMUNICATION PLC /FI
1016838,RDCMD,RADCOM LTD
1016837,BSIRY,Alon Blue Square Israel Ltd
1016831,DOCX,DOCUMENT SCIENCES CORP
1016708,ETHT,"RenovaCare, Inc."
1016613,LQCI,LQ CORP INC
1016611,TOFS,Baron Capital Enterprise Inc.
1016611,TOFSE,Baron Capital Enterprise Inc.
1016577,SNRRW,SUNTERRA CORP
1016577,SNRRE,SUNTERRA CORP
1016546,ALTI,ALTAIR NANOTECHNOLOGIES INC
1016470,SRSL,SRS LABS INC
1016439,ITIG,INTELLIGROUP INC
1016289,PYR,PYR ENERGY CORP
1016229,LCCI,LCC INTERNATIONAL INC
1016177,DRRAQ,DURA AUTOMOTIVE SYSTEMS INC
1016177,DRRPQ,DURA AUTOMOTIVE SYSTEMS INC
1016152,CRN,"CORNELL COMPANIES, INC."
1016151,WTROE,"Wi-Tron, Inc."
1016118,DASBY,DASSAULT SYSTEMES SE
1016100,DIGL,DIGITAL LIGHTWAVE INC
1016006,CLSR,CLOSURE MEDICAL CORP
1015923,OPMR,OPTIMAL GROUP INC
1015923,OPMRD,OPTIMAL GROUP INC
1015920,HAXSE,BPO Management Services
1015859,BOY,BOYKIN LODGING CO
1015856,SJOE,ST JOSEPH CAPITAL CORP
1015780,ETFCD,E TRADE FINANCIAL CORP
1015610,GLDB,GOLD BANC CORP INC
1015593,RIVR,RIVER VALLEY BANCORP
1015441,AVXTE,AVAX TECHNOLOGIES INC
1015328,WTFCW,WINTRUST FINANCIAL CORP
1015293,THX,HOUSTON EXPLORATION CO
1015276,AISLY,ASIA SATELLITE TELECOMMUNICATIONS HOLDINGS LTD
1014964,SSFCE,SOUTH STREET FINANCIAL CORP
1014964,SSFC,SOUTH STREET FINANCIAL CORP
1014947,HRECF,HERALD RESOURCES LTD /FI
1014925,MATV,MATAV CABLE SYSTEMS MEDIA LTD
1014851,USPL,U S PLASTIC LUMBER CORP
1014838,ASTSF,ASE TEST LTD
1014763,AMARD,AMARILLO BIOSCIENCES INC
1014733,PTSXQ,Old Point.360
1014733,PTSX,Old Point.360
1014672,CALP,CALIPER LIFE SCIENCES INC
1014653,PRTQE,"WAVETRUE, INC."
1014646,ACJJF,ACOM CO LTD /FI
1014646,ACJJY,ACOM CO LTD /FI
1014618,CMEC,COMMERCIAL CONCEPTS INC
1014507,SIRO,"SIRONA DENTAL SYSTEMS, INC."
1014491,WOWW,WORLD CALLNET INC
1014343,SPWC,Organic To Go Food CORP
1014133,CCBD,COMMUNITY CENTRAL BANK CORP
1014052,ATSX,"Digerati Technologies, Inc."
1014041,STRC,SRI SURGICAL EXPRESS INC
1013871,NRGEN,"NRG ENERGY, INC."
1013871,NRGPA,"NRG ENERGY, INC."
1013796,TIBB,TIB FINANCIAL CORP.
1013786,ZONS,ZONES INC
1013698,SIGC,SYMONS INTERNATIONAL GROUP INC
1013696,CHNL,CHANNELL COMMERCIAL CORP
1013609,SKP,SCPIE HOLDINGS INC
1013556,CXII,COMMODORE APPLIED TECHNOLOGIES INC
1013554,PFED,PARK BANCORP INC
1013467,REMX,REMEDYTEMP INC
1013453,VLCO,"VALCOM, INC"
1013453,VLCOE,"VALCOM, INC"
1013316,OSIXQ,OUTSOURCE INTERNATIONAL INC
1013238,ARDM,ARADIGM CORP
1013238,ARDMQ,ARADIGM CORP
1013149,ICTG,ICT GROUP INC
1013148,XYBRQ,XYBERNAUT CORP
1012967,MHX,MERISTAR HOSPITALITY CORP
1012887,BCGI,BOSTON COMMUNICATIONS GROUP INC
1012620,GWRU,GENESEE & WYOMING INC
1012482,NTPA,NETOPIA INC
1375686,THTI,"THT Heat Transfer Technology, Inc."
1012394,EPMD,EP MEDSYSTEMS INC
1012316,ISMSQ,"Firepond, Inc."
1012270,CGPI,COLLAGENEX PHARMACEUTICALS INC
1012140,ONXX,ONYX PHARMACEUTICALS INC
1012131,NVTP,NOVT CORP
1012131,NVTPD,NOVT CORP
1012130,PHCP,PHLO CORP
1011972,BMKS,BRANDMAKERS INC
1011835,MDVN,"MEDIVATION, INC."
1011696,ANS,AIRNET SYSTEMS INC
1011659,UB,MUFG Americas Holdings Corp
1011657,TIE,TITANIUM METALS CORP
1011582,DIGE,DIGENE CORP
1020302,ITNF,"INTERNET INFINITY, INC."
1011550,ONTVE,"TRUE PRODUCT ID, INC."
1011550,TPID,"TRUE PRODUCT ID, INC."
1011550,TPIDE,"TRUE PRODUCT ID, INC."
1011509,APXSQ,Golden Minerals Co
1011432,CTEK,"CYNERGISTEK, INC"
1011395,GSPHE,Geospatial Corp
1011344,PKTR,PACKETEER INC
1011309,UBMT,UNITED FINANCIAL CORP MN
1011308,FTSTQ,FOOTSTAR INC
1011290,NDN,99 CENTS ONLY STORES LLC
1011109,AIII,ACRE REALTY INVESTORS INC
1011064,SRZ,SUNRISE SENIOR LIVING INC
1011028,NTST,NETSMART TECHNOLOGIES INC
1010961,FNBP,FNB CORP VA
1010858,FMSA,"Bison Merger Sub I, LLC"
1010775,MIR,MIRANT CORP
1010613,PVTCY,PFEIFFER VACUUM TECHNOLOGY AG
1010612,SYKEE,SYKES ENTERPRISES INC
1010610,TLCV,TLC VISION CORP
1010552,PLCM,POLYCOM INC
1010473,LIQWF,LIQUIDATION WORLD INC
1010398,TSEO,TRI STATE 1ST BANK INC
1010305,ENPT,EN POINTE TECHNOLOGIES INC
1010286,FTWRQ,FiberTower CORP
1010286,FTWR,FiberTower CORP
1010286,FTWRD,FiberTower CORP
1010247,FPIC,FPIC INSURANCE GROUP INC
1010246,LQU,QUILMES INDUSTRIAL QUINSA SOCIETE ANONYME
1010134,ICTS,ICTS INTERNATIONAL N V
1010002,CBBO,COLUMBIA BANCORP \OR\
1009976,CMOH,COMMERCIAL BANCSHARES INC \OH\
1009833,GWLK,GABRIEL TECHNOLOGIES CORP
1009833,GWLKQ,GABRIEL TECHNOLOGIES CORP
1009802,TRNP,"ACT Clean Technologies, Inc."
1009802,TRNPE,"ACT Clean Technologies, Inc."
1009667,AMCP,AMCOMP INC /FL
1009626,BRCD,BROCADE COMMUNICATIONS SYSTEMS INC
1009480,TLG,TARGET LOGISTICS INC
1009401,SVKBF,SCANIA AKTIEBOLAG
1009395,DVID,DIGITAL VIDEO SYSTEMS INC
1009379,MDF,METROPOLITAN HEALTH NETWORKS INC
1009356,SLXP,SALIX PHARMACEUTICALS LTD
1009304,ITWH,I2 TECHNOLOGIES INC
1009304,ITWO,I2 TECHNOLOGIES INC
1008946,VNECQ,V ONE CORP/ DE
1008882,PXWSQ,PHOENIX WASTE SERVICES CO INC
1008817,SAPE,SAPIENT CORP
1008595,CIMT,CIMATRON LTD
1007800,SIPX,SIPEX CORP
1007508,AFFI,AFFINITY TECHNOLOGY GROUP INC
1007508,AFFIQ,AFFINITY TECHNOLOGY GROUP INC
1007167,MDPAY,MANUFACTURAS DE PAPEL C A MANPA S A C A /FI
1007018,BZEC,"MACKAY LIFE SCIENCES, INC."
1007018,BZET,"MACKAY LIFE SCIENCES, INC."
1007018,BZETE,"MACKAY LIFE SCIENCES, INC."
1006892,JDAS,JDA SOFTWARE GROUP INC
1006762,MIGO,"MIGO SOFTWARE, INC."
1006762,MIGOE,"MIGO SOFTWARE, INC."
1006691,QMRK,QUALMARK CORP
1006603,PFP,PREMIER FARNELL PLC
1006459,HOMS,Timios National Corp
1006459,HOMSE,Timios National Corp
1006424,FFBHD,"BEAR STATE FINANCIAL, INC."
1006424,BSF,"BEAR STATE FINANCIAL, INC."
1006384,GOEG,"Golden Elephant Glass Technology, Inc."
1006384,GOEGE,"Golden Elephant Glass Technology, Inc."
1006240,LU,ALCATEL-LUCENT USA INC.
1006195,MTXX,MATRIXX INITIATIVES INC
1005841,SDCN,SDC INTERNATIONAL INC \DE\
1005758,IWDM,"Radioio, Inc."
1005731,IDT-W,IDT CORP
1005699,CALL,MAGICJACK VOCALTEC LTD
1005698,UPHN,"Uphonia,Inc."
1005698,UPHNE,"Uphonia,Inc."
1005663,EGCO,"EURO GROUP OF COMPANIES, INC."
1005531,CULBF,COOLBRANDS INTERNATIONAL INC
1005502,ENKG,"Embark Holdings, Inc."
1005502,ENKGE,"Embark Holdings, Inc."
1005414,TOY,TOYS R US INC
1005387,GNSME,GENSYM CORP
1005387,GNSM,GENSYM CORP
1005356,AIDO,ADVANCED ID CORP
1005356,AIDOE,ADVANCED ID CORP
1005302,CYGX,CYTOGENIX INC
1005302,CYGXE,CYTOGENIX INC
1005214,BETM,AMERICAN WAGERING INC
1005214,BETME,AMERICAN WAGERING INC
1005201,ASRT,"Assertio Therapeutics, Inc"
1005188,FFFD,NORTH CENTRAL BANCSHARES INC
1005179,DTSX,DIGITAL TRANSMISSION SYSTEMS INC \DE\
1005010,ARTC,ARTHROCARE CORP
1004969,PFFBQ,PFF BANCORP INC
1004969,PFFB,PFF BANCORP INC
1004963,WMDA,"WATCHIT MEDIA, INC."
1004963,WMDAE,"WATCHIT MEDIA, INC."
1004945,LMNS,LUMENIS LTD
1004740,CCOW,CAPITAL CORP OF THE WEST
1004740,CCOWQ,CAPITAL CORP OF THE WEST
1004724,RHE,"REGIONAL HEALTH PROPERTIES, INC"
1004673,EGT,Entertainment Gaming Asia Inc.
1004608,PNS,PINNACLE DATA SYSTEMS INC
1004605,BSYT,BIOMETRICS SECURITY TECHNOLOGY INC
1004570,GLDI,GROUP LONG DISTANCE INC
1004530,MDM,Mountain Province Diamonds Inc.
1004155,GAS,SOUTHERN Co GAS
1004125,KSW,KSW INC
1004111,DJNSF,DAVID JONES LIMITED/FI /FI
1003961,PATD,PATAPSCO BANCORP INC
1003739,AVRG,"Advanced Resources Group, Ltd."
1003703,PYIFF,PYI CORP LTD /FI
1003642,IPXL,"Impax Laboratories, LLC"
1003640,AMLJ,AML COMMUNICATIONS INC
1003515,HORTQ,HINES HORTICULTURE INC
1003472,PRXZ,PAINCARE HOLDINGS INC
1003470,IQW,WORLD COLOR PRESS INC.
1003429,RUNIQ,REUNION INDUSTRIES INC
1003344,HW,HEADWATERS INC
1003226,VSCE,"First Physicians Capital Group, Inc."
1003214,SIMG,SILICON IMAGE INC
1003201,MMAB,"MMA Capital Holdings, Inc."
1003201,MMABD,"MMA Capital Holdings, Inc."
1003130,LCAV,LCA VISION INC
1003124,PPDI,"PHARMACEUTICAL PRODUCT DEVELOPMENT, LLC"
1003113,MDCC,MOLECULAR DEVICES CORP
1003112,EGCFF,NATIONAL CONSTRUCTION INC
1003111,NGI,GLOBIX CORP
1003022,ZRAN,ZORAN CORP \DE\
1002813,PWCCQ,POINT WEST CAPITAL CORP
1002811,KNSY,KENSEY NASH CORP
1002682,HRZB,HORIZON FINANCIAL CORP
1002663,PHTN,PHOTON DYNAMICS INC
1002637,MLNM,MILLENNIUM PHARMACEUTICALS INC
1002607,ATARD,ATARI INC
1002531,TLGD,TOLLGRADE COMMUNICATIONS INC \PA\
1002520,SPDED,SPEEDUS CORP
1002422,PYTO,"Ceres Ventures, Inc."
1002396,MLDS,MILLION DOLLAR SALOON INC
1002388,ACCL,"ACCELRYS, INC."
1002325,MAGZ,MAGNUM SPORTS & ENTERTAINMENT INC
945828,AMTY,AMERITYRE CORP
1002225,ADVS,ADVENT SOFTWARE INC /DE/
1002137,SRYI,SWISSRAY INTERNATIONAL INC
1002037,LTREE,"LEARNING TREE INTERNATIONAL, INC."
1001917,PMID,PYRAMID BREWERIES INC
1001916,SCUR,SECURE COMPUTING CORP
1001903,ELUR,ELINEAR INC
1001871,ICH,INVESTORS CAPITAL HOLDINGS LTD
1001868,FTGXD,FIBERNET TELECOM GROUP INC\
1001781,HQNT,H QUOTIENT INC
1001606,BLT,BLOUNT INTERNATIONAL INC
1001604,ESC,EMERITUS CORP\WA\
1001601,MGT,"MGT CAPITAL INVESTMENTS, INC."
1001474,KPN,KONINKLIJKE KPN N V
1001426,PSEM,PERICOM SEMICONDUCTOR CORP
1001288,LXK,LEXMARK INTERNATIONAL INC /KY/
1001279,GEEK,INTERNET AMERICA INC
1001193,TMTA,TRANSMETA CORP
1001193,TMTAD,TRANSMETA CORP
1001113,HYSL,HYPERION SOLUTIONS CORP
1001111,USGAE,US GLOBAL NANOSPACE INC
1000736,CMX,MEDPARTNERS INC
1000695,ESAN,ENTRADA NETWORKS INC
1000686,SOAM,SINO-American Development CORP
1000686,SOAME,SINO-American Development CORP
1000621,GGIT,GEOGRAPHICS INC
1000495,VNWK,VISUAL NETWORKS INC
1000459,ECEC,GREEN ENERGY GROUP INC.
1000300,LIHRY,LIHIR GOLD LTD
1000300,LIHR,LIHIR GOLD LTD
1000297,TRFX,TRAFFIX INC
1000266,AMNA,AMANDA CO INC
1000234,IMP,"IMPERIAL CAPITAL BANCORP, INC."
1000228,HSICV,HENRY SCHEIN INC
1000227,TBWC,TB WOODS CORP
1000218,CRHKF,CHINA RESOURCES ENTERPRISE LTD /FI
1000180,SNDK,SANDISK CORP
1000157,DWVS,DATAWAVE SYSTEMS INC
1000079,NWWV,B-TELLER INC
1615942,OLMM,ONELIFE TECHNOLOGIES CORP
1101865,NMXS,"Net Medical Xpress Solutions, Inc."
1399855,NAUH,"National American University Holdings, Inc."
357001,TMED,TRIMEDYNE INC
1084103,WOLV,NETWOLVES CORP
764039,SIMC,SIMCLAR INC
19002,CYDI,"Cybrdi, Inc."
29006,DION,DIONICS INC
1011901,WEBB,Web Global Holdings Inc.
5656,AIVN,AMERICAN INTERNATIONAL VENTURES INC /DE/
949982,AACSE,AMERICAN COMMERCE SOLUTIONS Inc
949953,OAKF,OAK HILL FINANCIAL INC
949925,DYHP,DYNAMIC HEALTH PRODUCTS INC
949876,NASM,NORTH AMERICAN SCIENTIFIC INC
949876,NASMQ,NORTH AMERICAN SCIENTIFIC INC
949874,YDNT,YOUNG INNOVATIONS INC
949721,ATIS,Attis Industries Inc.
949699,PCYC,PHARMACYCLICS INC
949589,IFIN,INVESTORS FINANCIAL SERVICES CORP
949536,HTV,HEARST TELEVISION INC.
949491,VTEK,VODAVI TECHNOLOGY INC
949427,HRCTE,HARTCOURT COMPANIES INC
949427,HRCT,HARTCOURT COMPANIES INC
949394,ACGIE,"AMACORE GROUP, INC."
949373,BAGL,EINSTEIN NOAH RESTAURANT GROUP INC
949371,GCMI,"Geos Communications, Inc."
949371,GCMIE,"Geos Communications, Inc."
949341,CKFR,CHECKFREE CORP GA
949297,APAC,"APAC CUSTOMER SERVICES, INC"
949240,WLDA,"WORLD AIR HOLDINGS, INC."
949240,WLDAE,"WORLD AIR HOLDINGS, INC."
949228,BFNB,BEACH FIRST NATIONAL BANCSHARES INC
949156,MIG,MEADOWBROOK INSURANCE GROUP INC
949113,MYNT,MYRIENT INC
949091,SCHA,SMART CHOICE AUTOMOTIVE GROUP INC
948850,CITP,COMSYS IT PARTNERS INC
948846,AAI,AIRTRAN HOLDINGS INC
948845,MEH,MIDWEST AIR GROUP INC
948642,TIAIY,TIM S.p.A.
948642,TIIAY,TIM S.p.A.
948545,TALK,TALK AMERICA HOLDINGS INC
948401,RCHMY,COMPAGNIE FINANCIERE RICHEMONT AG /FI
948072,BDMS,BIRNER DENTAL MANAGEMENT SERVICES INC
948069,CBUK,CUTTER & BUCK INC
948034,FIFS,FIRST INVESTORS FINANCIAL SERVICES GROUP INC
947994,GTVCF,GLOBETECH VENTURES CORP
947994,GTVCE,GLOBETECH VENTURES CORP
947661,DDRX,DIEDRICH COFFEE INC
947577,NUCO,NUCO2 INC /DE
947431,EGBT,EAGLE BUILDING TECHNOLOGIES INC
947427,AXSO,AXS ONE INC
947397,ESLR,EVERGREEN SOLAR INC
947156,SVSSF,SEVEN SEAS PETROLEUM INC
947121,PTQMF,PETAQUILLA MINERALS LTD
947011,STTN,"Trucept, Inc."
946842,AMIEQ,AMBASSADORS INTERNATIONAL INC
946842,AMIE,AMBASSADORS INTERNATIONAL INC
946840,VPHM,VIROPHARMA INC
946823,VTNC,VITRAN CORP INC
946661,GLGS,GLYCOGENESYS INC
946661,GLGSQ,GLYCOGENESYS INC
946492,NAHC,NATIONAL ATLANTIC HOLDINGS CORP
946431,FGSKF,Swedbank AB
946431,FGSKY,Swedbank AB
946428,OMRXE,ORTHOMETRIX INC
946394,EMYCF,Ellomay Capital Ltd.
946356,OO,OAKLEY INC
946090,FMAR,CAPITAL TRUST HOLDINGS INC.
946090,FMARQ,CAPITAL TRUST HOLDINGS INC.
945980,HFDI,HOST FUNDING INC
945734,ICBC,INDEPENDENCE COMMUNITY BANK CORP
945725,PTHRF,PROTHERICS PLC
945725,PTILY,PROTHERICS PLC
945724,SGGGY,SGL CARBON AKTIENGESELLSCHAFT /FI
945699,IXYS,"IXYS, LLC"
945634,AHFPE,"Artisanal Brands, Inc."
945617,NAWL,"American Cannabis Company, Inc."
945617,NAWLE,"American Cannabis Company, Inc."
945481,PCTU,"FOUR CRYSTAL FUNDING, INC."
945481,PCTUE,"FOUR CRYSTAL FUNDING, INC."
945439,EMBRE,EMBRYO DEVELOPMENT CORP
945436,SUNE,"SUNEDISON, INC."
945379,CMTOQ,COM21 INC
945360,AAPFF,ANGLO AMERICAN PLATINUM CORP LTD /FI
945360,AAUKY,ANGLO AMERICAN PLATINUM CORP LTD /FI
932372,XSPY,Spy Inc.
945235,MFW,M & F WORLDWIDE CORP
945081,NTDGA,NETDIGEST COM INC
944948,TAGS,TARRANT APPAREL GROUP
944947,MICG,EnergyConnect Group Inc
944932,FHNIF,FOSCHINI LTD /FI
944763,ENMC,ENCORE MEDICAL CORP
944739,TXCC,TRANSWITCH CORP /DE
944725,UWBK,UNITED WESTERN BANCORP INC
944522,VION,VION PHARMACEUTICALS INC
944522,VIONQ,VION PHARMACEUTICALS INC
944508,SNAK,"INVENTURE FOODS, INC."
944508,SNAKE,"INVENTURE FOODS, INC."
944310,TPLQ,"TPC LIQUIDATION, INC."
944304,ASBP,ASB FINANCIAL CORP /OH
943946,PTEEE,PLAINTREE SYSTEMS INC
943941,CEAH,CEATECH USA INC
943823,DAB,DAVE & BUSTERS INC
943820,SWW,SITEL CORP
943742,VCMP,VCAMPUS CORP
943742,VCMPE,VCAMPUS CORP
943605,SORC,SOURCE INTERLINK COMPANIES INC
